Accession	GeneName	repl1	repl2	repl3
P12684	YLR450W	2.89981300333036e-07	2.3172327861176e-07	2.48558742089894e-07
P12686	YGR084C	2.46306301235364e-07	2.20073068389702e-07	2.23306006372882e-07
P12687	YNL005C	4.18567489746041e-07	3.5671677199947e-07	3.91099632922788e-07
P12688	YKL126W	3.31353651181821e-07	2.91306797810013e-07	3.31762399259162e-07
P12695	YNL071W	2.91295813135874e-06	2.47853904362593e-06	2.58849929358104e-06
P12709	YBR196C	2.46439235285479e-05	2.03660789952246e-05	2.23390315705502e-05
P12753	YNL250W	5.06452245077637e-08	4.11897263374791e-08	4.39332511281736e-08
P12754	YGR083C	2.73470786840829e-07	2.36643856420645e-07	2.49408486294993e-07
P12866	YKL209C	7.23599357402057e-08	5.98933953281911e-08	6.60311700922334e-08
P12868	YMR231W	1.13088938661183e-07	9.53401170992527e-08	1.02206849878983e-07
P12887	YML021C	1.33449309783211e-07	1.12042825651417e-07	1.22076612004667e-07
P12904	YGL115W	3.75392045065013e-07	3.23342045394478e-07	3.33290316780359e-07
P12945	YDL040C	8.20188154887301e-07	7.15344185739198e-07	7.54017031377593e-07
P12954	YJL092W	7.6875324709936e-08	6.64222402844279e-08	7.10630841956522e-08
P12962	YOR276W	2.94967978032493e-06	2.36060419906136e-06	2.61839942725997e-06
P13090	YML116W	1.48247397293732e-07	1.20016444712539e-07	1.34951242195406e-07
P13185	YDR122W	7.43051331957195e-08	6.30883136549532e-08	6.62001577751939e-08
P13186	YLR096W	6.5725873761367e-08	5.42702103724232e-08	5.81775241562604e-08
P13188	YOR168W	1.70613557173769e-06	1.44710004488144e-06	1.53423738545633e-06
P13259	YGR202C	2.32716547604189e-07	2.02949854153527e-07	2.18886505227621e-07
P13298	YML106W	2.35018291745708e-06	2.12762054049898e-06	2.20003439359631e-06
P13382	YNL102W	1.84710580504792e-07	1.60645335838829e-07	1.71010996566685e-07
P13393	YER148W	6.25376455595704e-07	5.53674605691544e-07	5.57911446181102e-07
P13433	YFL036W	9.07243451554997e-08	7.80412978584469e-08	8.38233694362443e-08
P13434	YBL021C	2.98703117059838e-09	2.54991480721074e-09	2.75140612058046e-09
P13483	YML113W	1.38111220619339e-07	1.16454806234938e-07	1.20684959709806e-07
P13517	YIL034C	1.57259857406255e-06	1.230738822182e-06	1.36518610210253e-06
P13574	YHR084W	2.80079816385545e-07	2.33234370300752e-07	2.44892255741303e-07
P13586	YGL167C	5.17145404633507e-07	4.40425947114635e-07	4.6403501392977e-07
P13663	YDR158W	1.89907941974282e-05	1.61239173195402e-05	1.72154501358256e-05
P13712	YBR195C	1.49224801373724e-07	1.09518527224342e-07	1.33624906445384e-07
P13856	YGR152C	7.10029264517836e-07	6.00399062741994e-07	6.38424800989546e-07
P14020	YPR183W	3.45744029788235e-06	2.79144270371867e-06	3.0357202572916e-06
P14063	YKL138C	2.46876306602128e-07	2.19718962315528e-07	2.27936414403947e-07
P14065	YOR120W	5.88616026627981e-08	5.11887941981236e-08	5.09506362137134e-08
P14120	YGL030W	2.53562680876412e-05	2.22865154718827e-05	2.29394619580462e-05
P14126	YOR063W	5.01284315148265e-05	4.3428600481502e-05	4.61371847976558e-05
P14127	YDR447C	0.00011632769004572	0.000100050331215888	0.000108195625964918
P14164	YKL112W	3.31382563047785e-07	2.90627006501561e-07	2.92699710060642e-07
P14180	YBR038W	7.42071238127022e-08	6.23844013844019e-08	7.05566748166965e-08
P14242	YNL082W	1.13981883858932e-08	9.11720064396124e-09	1.01294518670063e-08
P14540	YKL060C	0.000155349625549464	0.000124884442393029	0.00013818498030249
P14680	YJL141C	9.94942196953161e-08	8.54925251142293e-08	9.20958800533877e-08
P14681	YGR040W	1.42251818555057e-07	1.23895525718529e-07	1.27496707476278e-07
P14682	YDR054C	1.32566363185114e-07	1.22604286786811e-07	1.28064038365082e-07
P14693	YHR083W	1.03477293914308e-07	9.36807386062902e-08	1.06616472942967e-07
P14736	YER162C	9.11733464251358e-09	8.00033102530616e-09	9.10160048812685e-09
P14737	YDR217C	1.80334819507253e-08	1.39602840528167e-08	1.53861640911406e-08
P14741	YKR026C	4.06482216879474e-07	3.44422585625925e-07	3.68797539123755e-07
P14742	YKL104C	8.16301294832885e-07	7.07247599613315e-07	7.44543445435528e-07
P14743	YLR195C	5.68980914531306e-07	4.96768847689637e-07	5.35428482896407e-07
P14747	YML057W	2.14328171940831e-07	1.80676235514341e-07	1.92907384823686e-07
P14772	YLL015W	3.63440454454509e-08	3.17525864058142e-08	3.28458783398668e-08
P14832	YDR155C	3.10295751465386e-05	2.60881251975032e-05	2.75546925143999e-05
P14843	YDR035W	1.50810407091929e-06	1.1961823224301e-06	1.29325833400224e-06
P14904	YKL103C	1.0114292553759e-06	8.82268620661916e-07	9.2947371339962e-07
P14906	YOR254C	8.60167901683507e-07	7.25926487078454e-07	7.71956444050855e-07
P14907	YJL041W	5.62130249336983e-07	4.83634871592063e-07	5.05757155082148e-07
P14908	YMR228W	1.26189308484377e-07	1.02244226775341e-07	1.18626131027865e-07
P14922	YBR112C	4.13528335800584e-07	3.51110222451302e-07	3.73347474711488e-07
P15019	YLR354C	2.41952885662913e-05	2.12526309779474e-05	2.21412662032395e-05
P15108	YMR186W	4.18093329349912e-05	3.76570567047597e-05	4.06169952701937e-05
P15179	YPL104W	1.33368849883127e-07	1.26219874006165e-07	1.31051996919187e-07
P15180	YDR037W	1.00549156504763e-05	8.6408757771253e-06	9.20736271377213e-06
P15274	YML035C	4.17227975043453e-07	3.46649764729201e-07	3.70483920854699e-07
P15303	YPR181C	1.56660005543757e-06	1.31132961684406e-06	1.45163954474069e-06
P15367	YIR022W	2.57715207367722e-07	2.22019449295669e-07	2.45819973386277e-07
P15424	YDR194C	7.20739982234539e-07	6.27834976508751e-07	6.58576906934557e-07
P15436	YDL102W	1.0394023165709e-07	8.94387320361737e-08	9.45199920504359e-08
P15442	YDR283C	3.30096238721999e-08	2.93744840000045e-08	3.04827823729849e-08
P15454	YDR454C	1.62830698724443e-06	1.35254019933451e-06	1.46394740046769e-06
P15496	YPL117C	2.27574499599623e-06	1.89386200481101e-06	2.04249478746926e-06
P15565	YDR120C	6.93569423885316e-07	5.87678782406596e-07	6.42735503689658e-07
P15624	YLR060W	2.99134631711039e-06	2.50738859751746e-06	2.67183926626589e-06
P15625	YFL022C	2.72609652963744e-06	2.28510095473092e-06	2.45423095089171e-06
P15646	YDL014W	7.63963262722051e-06	6.67906872338012e-06	6.83349349840341e-06
P15700	YKL024C	2.05366588956801e-06	1.70669259689924e-06	1.85792287672034e-06
P15703	YGR282C	1.18126691974415e-05	1.02502296968753e-05	1.08210408655072e-05
P15705	YOR027W	5.86313168242543e-06	5.04568425691219e-06	5.2932312939551e-06
P15731	YBR082C	1.13547385704689e-06	9.63173933929226e-07	1.0351579515826e-06
P15790	YIL035C	3.48599231812617e-07	2.96876254458582e-07	3.14412334743408e-07
P15801	YOR330C	3.72131779353921e-08	2.37587389870163e-08	4.26856642092154e-08
P15807	YBR213W	2.05657246106656e-07	1.76816157673258e-07	1.88057792659264e-07
P15873	YBR088C	1.40710935017415e-06	1.22381442974762e-06	1.28594226975745e-06
P15891	YCR088W	1.5592402107114e-06	1.36578027660554e-06	1.44484683591085e-06
P15938	YKR086W	3.48570638336319e-07	3.00913684652458e-07	3.03472001733072e-07
P15992	YBR072W	1.38056505988964e-06	1.22735811956979e-06	1.17835511066254e-06
P16120	YCR053W	4.04206500932332e-06	3.37665592928819e-06	3.59419599375758e-06
P16140	YBR127C	6.55957988172689e-06	5.40324424323735e-06	5.85759752629528e-06
P16151	YDR414C	6.54440632915571e-08	5.84350182882644e-08	6.14809978993057e-08
P16370	YIL021W	1.39397309413883e-07	1.0975707754691e-07	1.20205508453593e-07
P16387	YER178W	2.86375316789156e-06	2.46424802532679e-06	2.61496041331888e-06
P16451	YGR193C	5.29791543844485e-07	4.39553472064177e-07	4.69309704979662e-07
P16474	YJL034W	4.43701820980885e-06	3.72622770115029e-06	3.80825675107832e-06
P16521	YLR249W	4.54974950142376e-05	3.80162673216313e-05	4.0549041869579e-05
P16522	YHR166C	3.59976121389895e-08	2.84243233873475e-08	3.06460854897909e-08
P16547	YIL136W	2.51341362164243e-07	2.26520344414906e-07	2.21413295643495e-07
P16550	YCL050C	9.15006021634669e-06	7.63584169286754e-06	8.24455305510331e-06
P16603	YHR042W	9.08486429026507e-07	7.81614042393053e-07	8.43789740538994e-07
P16622	YOR176W	5.01885534966979e-07	3.97337181030576e-07	4.29070111481257e-07
P16639	YGL017W	2.87194380084613e-08	2.4184640902593e-08	3.00943457024413e-08
P16649	YCR084C	1.0038189766066e-06	8.02676378760939e-07	8.68279870701441e-07
P16658	YLR105C	2.68171591684905e-07	2.27699461051351e-07	2.56187262393101e-07
P16661	YBR110W	2.09400699717632e-07	1.72593455088983e-07	1.84042680112999e-07
P16664	YDR137W	2.52379881450244e-07	2.23968178180189e-07	2.37720629765238e-07
P16861	YGR240C	8.594483316962e-06	7.13953083121564e-06	7.67621206585535e-06
P16862	YMR205C	9.21003833029431e-06	7.59358953339443e-06	8.38030978647529e-06
P16892	YBL016W	2.19847753992818e-07	1.93216578041665e-07	2.11499102398562e-07
P17064	YER056C	1.44615940743847e-06	1.20462020920046e-06	1.3097047043732e-06
P17065	YNL272C	5.9182630287322e-08	5.05529762097311e-08	5.37042758928824e-08
P17076	YHL033C	1.11945076401489e-05	9.96364214398177e-06	1.04253829562371e-05
P17106	YJR060W	1.74704007577744e-07	1.46704119001363e-07	1.5647805223742e-07
P17119	YPR141C	1.48578330515275e-07	1.22625743176015e-07	1.27825152330838e-07
P17121	YDR389W	8.34160180241865e-08	7.36084829375443e-08	7.84461146023462e-08
P17157	YPL031C	6.48572986914978e-07	5.47921453278091e-07	5.77468998467318e-07
P17255	YDL185W	8.21838986389564e-06	6.52323398820695e-06	7.12839186543831e-06
P17423	YHR025W	4.84732412061582e-06	4.06988292606325e-06	4.25671813963867e-06
P17442	YGR233C	8.27763908334267e-08	7.40431320461701e-08	7.68939167774219e-08
P17505	YKL085W	2.02179499784938e-06	1.6976221149727e-06	1.94122487466818e-06
P17536	YNL079C	1.90373262156414e-06	1.54849570983812e-06	1.65003979293793e-06
P17555	YNL138W	9.6446513873505e-07	8.10631710607057e-07	8.54085685886146e-07
P17558	YOR158W	3.76110717708032e-07	3.34209646254513e-07	3.42377738053217e-07
P17629	YDR138W	1.35148168068661e-07	1.10285525066081e-07	1.17395006866901e-07
P17649	YGR019W	1.87663008346445e-07	1.525464408267e-07	1.65174236038551e-07
P17695	YDR513W	1.92814118903998e-06	1.57402705631889e-06	1.80814167947704e-06
P17709	YCL040W	6.54426920199774e-07	5.22560901016805e-07	5.95902536151634e-07
P17883	YPR189W	2.06490152760568e-07	1.77744258473474e-07	1.88849372246206e-07
P17890	YNL151C	9.99390035952977e-08	8.77810658115757e-08	9.7884824204233e-08
P17891	YGR167W	1.14551795498068e-06	9.89957245457827e-07	1.05262867264012e-06
P17898	YNL130C	5.22944835513915e-07	4.4966185447829e-07	4.75101322975985e-07
P17967	YCL043C	6.88721320983497e-06	5.72268267405825e-06	6.33238878764301e-06
P18238	YBR085W	1.9774982364198e-05	1.66731348943658e-05	2.11220337227254e-05
P18239	YBL030C	2.50311099507741e-05	2.23602153049618e-05	2.29584755529007e-05
P18408	YPR167C	1.82625798752813e-06	1.29693574216856e-06	1.52601111011312e-06
P18409	YAL010C	5.64558100844931e-08	4.52307010396525e-08	4.34758524574685e-08
P18410	YAL009W	8.10266818663749e-09	7.1151357750776e-09	8.06819010423397e-09
P18411	YAL008W	1.21699970215755e-07	1.06228568433001e-07	1.17403398206216e-07
P18480	YBR289W	5.16047996991184e-08	4.25017129568417e-08	4.54723025776886e-08
P18494	YER040W	2.44417617548775e-08	1.5385777835406e-08	2.06491260758928e-08
P18496	YLR393W	6.95034227520931e-08	6.03597079938526e-08	6.13117045045273e-08
P18544	YOL140W	1.87640722422389e-06	1.56393775110292e-06	1.65512044948346e-06
P18562	YHR128W	4.66907845506533e-06	3.89248151626438e-06	4.21128865267288e-06
P18634	YLR392C	1.12244135002188e-07	8.931152516051e-08	1.0042981601657e-07
P18759	YBR080C	5.51419686853396e-07	4.69111950282676e-07	5.0388042641394e-07
P18851	YOR212W	8.41405101599124e-08	7.38548822627173e-08	7.68042090638996e-08
P18852	YJR086W	3.0921671091506e-07	2.58624665778015e-07	2.71410060611625e-07
P18888	YHL025W	1.60817463930076e-07	1.30368606306089e-07	1.50385590879545e-07
P18899	YMR173W	2.71237517259272e-07	2.26771405236213e-07	2.39613989329635e-07
P18900	YBR003W	1.48356721030464e-07	1.252109791112e-07	1.31703833065351e-07
P18962	YHR028C	3.27193121507869e-07	2.52489931740754e-07	2.87732733946173e-07
P18963	YBR140C	1.49384556590735e-07	1.32103527750359e-07	1.35567577683648e-07
P19073	YLR229C	3.20202552565385e-06	2.75790970174944e-06	2.79528952249163e-06
P19097	YPL231W	4.56647944078156e-06	3.93500491797657e-06	4.1064676179172e-06
P19145	YKR039W	2.55605669544148e-07	2.36049063891699e-07	2.71397418262692e-07
P19146	YDL137W	6.79773080055891e-07	5.83700281430602e-07	6.0611434454563e-07
P19158	YOL081W	5.38027550289309e-08	5.04531962689582e-08	5.04416665487196e-08
P19262	YDR148C	1.08968348291456e-06	9.66744126435695e-07	1.01606136486426e-06
P19263	YLR071C	1.22007508612282e-07	1.030562875748e-07	1.1395023731269e-07
P19358	YDR502C	3.61667524923114e-05	2.85771061255535e-05	3.1186306302683e-05
P19414	YLR304C	7.04215687693816e-06	6.08902075367588e-06	6.40351234493505e-06
P19454	YOR061W	1.02309204284817e-06	8.94010179006874e-07	9.17855911200511e-07
P19516	YPL132W	1.08439064888914e-07	9.14278238027565e-08	1.01506297935033e-07
P19524	YOR326W	3.65007987791563e-07	3.15579420692401e-07	3.35934232365655e-07
P19658	YJL085W	7.81201319055947e-08	6.80224373401739e-08	7.36400500022548e-08
P19659	YOL051W	1.39903098998132e-07	1.25169309386052e-07	1.31970690653466e-07
P19735	YBR055C	7.44580033373184e-08	6.31536701056098e-08	6.83108203107196e-08
P19736	YDL030W	4.00723960546431e-08	3.54487553638343e-08	3.77371929823307e-08
P19807	YGL077C	2.76662526126802e-07	2.23043340716545e-07	2.37656589592235e-07
P19812	YGR184C	1.16108396490056e-07	1.00468440377694e-07	1.06314878390071e-07
P19880	YML007W	1.08845893956092e-07	9.1773085654979e-08	9.82771380075196e-08
P19881	YDL236W	9.33377976092966e-07	7.93346071305535e-07	8.34738454655449e-07
P19882	YLR259C	1.92727609395346e-05	1.62800470581119e-05	1.74536807903531e-05
P19955	YFR049W	4.16823516124597e-07	3.18836669723485e-07	3.49659190621038e-07
P19956	YMR225C	1.64056611377602e-07	1.4369499109881e-07	1.48116520532138e-07
P20049	YBR166C	3.76160193627435e-07	2.95728842041137e-07	3.17502809636158e-07
P20051	YLR420W	9.75112642057209e-07	8.24583289320963e-07	8.96299663801075e-07
P20052	YOL001W	1.19278193108131e-08	9.08995060539744e-09	1.02930142849858e-08
P20053	YPR178W	8.63159434383973e-08	6.73010636452177e-08	7.56269158707863e-08
P20081	YNL135C	2.71294202599841e-05	2.06739728389776e-05	2.20959837701876e-05
P20084	YMR286W	9.01001874994483e-07	7.80492990464313e-07	8.16778898923932e-07
P20095	YNR011C	3.90282646354531e-08	3.22311488697703e-08	3.39117496697213e-08
P20107	YMR243C	1.44492060501568e-06	1.17035309049766e-06	1.29399547577759e-06
P20133	YPR176C	1.98137003585173e-07	1.61748315448006e-07	1.76594888644697e-07
P20424	YPR088C	9.3386919968112e-07	7.9369351919569e-07	8.33741876874794e-07
P20433	YJL140W	2.48929857110935e-07	2.20213351184838e-07	2.34637236844349e-07
P20434	YBR154C	6.21321030497667e-07	5.45795775753535e-07	5.86283173731687e-07
P20435	YPR187W	1.37549287678206e-06	1.15057932602459e-06	1.18336373034352e-06
P20436	YOR224C	1.40635724576941e-06	1.15429003075866e-06	1.18097291443361e-06
P20447	YGL078C	1.01353594281533e-06	8.99859460562002e-07	8.96915642887921e-07
P20448	YJL033W	2.76566918087294e-07	2.32949960667186e-07	2.46490297881862e-07
P20449	YOR046C	8.61261641390712e-07	7.27536899324591e-07	7.72023028918749e-07
P20457	YKL045W	7.7896827695442e-08	6.86388251456185e-08	7.51843843481316e-08
P20459	YJR007W	2.23541551046921e-06	1.98356288214391e-06	2.08388975539727e-06
P20484	YKL021C	1.03249885937755e-06	7.05059861626301e-07	8.55074132873078e-07
P20485	YLR133W	4.13664458636587e-07	3.54450601511283e-07	4.13649915857998e-07
P20486	YBR135W	4.4908445530076e-07	3.52251166607608e-07	3.71728731853326e-07
P20604	YDL047W	2.35425032025834e-07	1.92108095624064e-07	2.16602882198036e-07
P20606	YPL218W	1.47802918477262e-05	1.16086407022179e-05	1.29852605942884e-05
P20676	YOR098C	1.21673526454795e-07	1.06611704722642e-07	1.10190056974789e-07
P20795	YLR396C	1.16860563393666e-07	9.43569824758693e-08	1.04627070996946e-07
P20967	YIL125W	1.07700714315991e-06	9.21710073517638e-07	9.67526034930561e-07
P21147	YGL055W	1.15575978603355e-06	9.81313107157916e-07	1.03165842276221e-06
P21182	YOL052C	2.0339488218205e-07	1.75001181590139e-07	1.92148806320892e-07
P21242	YOR362C	3.64606507923972e-06	3.00893430572592e-06	3.23103911509907e-06
P21243	YGL011C	1.39195520352512e-06	1.14240027708528e-06	1.22097258301534e-06
P21264	YOR128C	4.99457789366598e-06	4.13641558348965e-06	4.5007704156367e-06
P21269	YER168C	1.69029673326373e-07	1.46574184738305e-07	1.54007730638405e-07
P21304	YLR196W	3.68420715591624e-06	3.06039646358872e-06	3.20833422256378e-06
P21306	YPL271W	2.12545944142245e-06	1.74512552744194e-06	1.7940409767974e-06
P21339	YOR188W	4.29936376107286e-08	3.66494852586898e-08	3.94827019905964e-08
P21372	YBR237W	1.35250201404005e-06	1.2093998543326e-06	1.23686073942707e-06
P21373	YJR049C	5.85886785655578e-08	5.11790288713287e-08	5.87965890813676e-08
P21374	YJR050W	2.42327138858991e-06	2.06538875552451e-06	2.20305692871071e-06
P21375	YJR051W	1.16032230255108e-07	9.87150658845755e-08	1.05078987495819e-07
P21524	YER070W	1.1680607216647e-06	1.02152563267461e-06	1.04505754424987e-06
P21538	YBR049C	3.53591948973619e-07	2.89306492468058e-07	3.18004301780757e-07
P21560	YPL215W	5.53514827585735e-07	4.72823951507583e-07	5.0075714165549e-07
P21576	YKR001C	1.50769018692431e-06	1.31649164711003e-06	1.37647445167988e-06
P21657	YIR023W	2.99357388446987e-08	2.31514324988375e-08	2.76356614093003e-08
P21672	YIL066C	3.03801664326056e-09	2.39727645002438e-09	2.78130128470233e-09
P21734	YDR177W	2.06378920218937e-06	1.61205775945495e-06	1.83755535962401e-06
P21771	YDR337W	2.18607654939619e-07	1.95331838702064e-07	2.0468922129007e-07
P21801	YLL041C	5.89929422438641e-07	5.38071354857386e-07	5.42642503601009e-07
P21825	YPL094C	9.68974857332954e-07	8.37825201310104e-07	8.73203747499758e-07
P21826	YIR031C	2.38327527615632e-08	2.11448860918773e-08	2.20466711774231e-08
P21827	YGL097W	6.52360500332748e-07	5.33682413297488e-07	5.60191398109884e-07
P21951	YNL262W	1.44508451657199e-07	1.24589382892964e-07	1.32081173176893e-07
P21954	YDL066W	4.11785602198662e-06	3.51030921232967e-06	3.85707177912817e-06
P21957	YHL020C	8.0661176634414e-06	6.67599999996443e-06	7.11321470102373e-06
P21965	YNL307C	1.21980590658798e-06	1.06784605903759e-06	1.11612061268465e-06
P22007	YDL090C	1.14847130259316e-07	9.22348609427941e-08	1.0301339960924e-07
P22023	YOR336W	1.44493481068315e-07	1.15697938371249e-07	1.22246185608448e-07
P22035	YKR099W	5.95001636381956e-08	5.04159821867666e-08	5.41516190293637e-08
P22082	YOR290C	1.31160708395392e-07	1.14314431655073e-07	1.27960942383694e-07
P22134	YER142C	6.19258563491173e-08	5.44692389571982e-08	5.69216298995551e-08
P22135	YJL180C	2.20788372466164e-07	1.9748374319367e-07	2.05193633453464e-07
P22136	YMR282C	8.53920625103659e-08	7.4422119109894e-08	7.95390659148088e-08
P22137	YGL206C	1.35085551987587e-06	1.13008256056641e-06	1.23045434133625e-06
P22138	YPR010C	9.3683913670941e-07	8.06807231598933e-07	8.56220273264217e-07
P22139	YOR210W	1.18884193257436e-06	1.05796068277587e-06	1.08986909198892e-06
P22140	YHR123W	1.47714824454734e-07	1.20715080889231e-07	1.39333705895134e-07
P22141	YER012W	2.50820667412788e-06	2.11884572979768e-06	2.246288227263e-06
P22146	YMR307W	2.21667320787821e-06	2.07088314295626e-06	2.09752143532444e-06
P22147	YGL173C	6.46572991954463e-07	5.60156368375791e-07	5.83154914887495e-07
P22148	YOL116W	1.50362657280933e-07	1.23129947026212e-07	1.29124088578645e-07
P22202	YER103W	3.64752318767991e-07	3.12757785065489e-07	3.28014303736278e-07
